Grupo ocupación;Fecha corte;DISPONIBLE;OCUPADA
OCUPACIÓN UCI;18/08/2022 3:00:00 a.m.;12;67
OCUPACIÓN UCI;19/08/2022 3:00:00 a.m.;14;65
OCUPACIÓN UCI;20/08/2022 3:00:00 a.m.;15;64
OCUPACIÓN UCI;21/08/2022 6:00:00 a.m.;18;61
OCUPACIÓN UCI;22/08/2022 3:00:00 a.m.;16;63
OCUPACIÓN UCI;26/08/2022 3:00:00 a.m.;16;62
OCUPACIÓN UCI;28/08/2022 3:00:00 a.m.;18;61
OCUPACIÓN UCI;28/08/2022 6:00:00 a.m.;18;61
OCUPACIÓN UCI;29/08/2022 6:00:00 a.m.;18;61
OCUPACIÓN UCI;30/08/2022 3:00:00 a.m.;6;73
OCUPACIÓN UCI;30/08/2022 6:00:00 a.m.;6;73
OCUPACIÓN UCI;31/08/2022 3:00:00 a.m.;7;72
OCUPACIÓN UCI;1/09/2022 6:00:00 a.m.;2;77
OCUPACIÓN UCI;2/09/2022 3:00:00 a.m.;5;74
OCUPACIÓN UCI;3/09/2022 3:00:00 a.m.;6;73
OCUPACIÓN UCI;4/09/2022 3:00:00 a.m.;9;70
OCUPACIÓN UCI;4/09/2022 6:00:00 a.m.;9;70
OCUPACIÓN UCI;5/09/2022 3:00:00 a.m.;12;71
OCUPACIÓN UCI;6/09/2022 6:00:00 a.m.;9;73
OCUPACIÓN UCI;7/09/2022 3:00:00 a.m.;12;67
OCUPACIÓN UCI;9/09/2022 3:00:00 a.m.;14;65
OCUPACIÓN UCI;10/09/2022 3:00:00 a.m.;16;63
OCUPACIÓN UCI;10/09/2022 6:00:00 a.m.;15;64
OCUPACIÓN UCI;11/09/2022 6:00:00 a.m.;14;63
OCUPACIÓN UCI;12/09/2022 3:00:00 a.m.;10;69
OCUPACIÓN UCI;15/09/2022 3:00:00 a.m.;7;72
OCUPACIÓN UCI;15/09/2022 6:00:00 a.m.;8;71
OCUPACIÓN UCI;16/09/2022 3:00:00 a.m.;8;71
OCUPACIÓN UCI;16/09/2022 6:00:00 a.m.;7;72
OCUPACIÓN UCI;17/09/2022 3:00:00 a.m.;5;74
OCUPACIÓN UCI;18/09/2022 3:00:00 a.m.;18;61
OCUPACIÓN UCI;18/09/2022 6:00:00 a.m.;18;61
OCUPACIÓN UCI;19/09/2022 3:00:00 a.m.;8;71
OCUPACIÓN UCI;19/09/2022 6:00:00 a.m.;8;71
OCUPACIÓN UCI;20/09/2022 3:00:00 a.m.;6;73
OCUPACIÓN UCI;20/09/2022 6:00:00 a.m.;6;73
OCUPACIÓN UCI;21/09/2022 3:00:00 a.m.;12;67
OCUPACIÓN UCI;21/09/2022 6:00:00 a.m.;8;71
OCUPACIÓN UCI;22/09/2022 3:00:00 a.m.;1;78
OCUPACIÓN UCI;23/09/2022 3:00:00 a.m.;10;69
OCUPACIÓN UCI;23/09/2022 6:00:00 a.m.;9;69
OCUPACIÓN UCI;24/09/2022 3:00:00 a.m.;16;62
OCUPACIÓN UCI;25/09/2022 3:00:00 a.m.;18;60
OCUPACIÓN UCI;26/09/2022 3:00:00 a.m.;16;62
OCUPACIÓN UCI;26/09/2022 6:00:00 a.m.;15;63
OCUPACIÓN UCI;27/09/2022 3:00:00 a.m.;13;66
OCUPACIÓN UCI;27/09/2022 6:00:00 a.m.;13;66
OCUPACIÓN UCI;28/09/2022 3:00:00 a.m.;17;62
OCUPACIÓN UCI;28/09/2022 6:00:00 a.m.;14;65
OCUPACIÓN UCI;29/09/2022 3:00:00 a.m.;5;74
OCUPACIÓN UCI;29/09/2022 6:00:00 a.m.;4;75
OCUPACIÓN UCI;30/09/2022 3:00:00 a.m.;11;68
OCUPACIÓN UCI;30/09/2022 6:00:00 a.m.;10;69
OCUPACIÓN UCI;1/10/2022 3:00:00 a.m.;9;70
OCUPACIÓN UCI;1/10/2022 6:00:00 a.m.;8;71
OCUPACIÓN UCI;2/10/2022 3:00:00 a.m.;9;70
OCUPACIÓN UCI;2/10/2022 6:00:00 a.m.;9;70
OCUPACIÓN UCI;3/10/2022 3:00:00 a.m.;8;71
OCUPACIÓN UCI;3/10/2022 6:00:00 a.m.;8;71
OCUPACIÓN UCI;4/10/2022 3:00:00 a.m.;5;74
OCUPACIÓN UCI;4/10/2022 6:00:00 a.m.;5;74
OCUPACIÓN UCI;5/10/2022 3:00:00 a.m.;7;72
OCUPACIÓN UCI;5/10/2022 6:00:00 a.m.;7;72
OCUPACIÓN UCI;6/10/2022 3:00:00 a.m.;10;69
OCUPACIÓN UCI;7/10/2022 3:00:00 a.m.;10;69
OCUPACIÓN UCI;7/10/2022 6:00:00 a.m.;9;70
OCUPACIÓN UCI;10/10/2022 3:00:00 a.m.;16;63
OCUPACIÓN UCI;10/10/2022 6:00:00 a.m.;16;63
OCUPACIÓN UCI;11/10/2022 3:00:00 a.m.;15;64
OCUPACIÓN UCI;11/10/2022 6:00:00 a.m.;15;64
OCUPACIÓN UCI;12/10/2022 3:00:00 a.m.;24;55
OCUPACIÓN UCI;12/10/2022 6:00:00 a.m.;24;55
OCUPACIÓN UCI;13/10/2022 3:00:00 a.m.;16;63
OCUPACIÓN UCI;13/10/2022 6:00:00 a.m.;16;63
OCUPACIÓN UCI;14/10/2022 3:00:00 a.m.;23;56
OCUPACIÓN UCI;14/10/2022 6:00:00 a.m.;23;56
OCUPACIÓN UCI;15/10/2022 3:00:00 a.m.;19;60
OCUPACIÓN UCI;15/10/2022 6:00:00 a.m.;19;60
OCUPACIÓN UCI;16/10/2022 3:00:00 a.m.;13;66
OCUPACIÓN UCI;16/10/2022 6:00:00 a.m.;12;67
OCUPACIÓN UCI;17/10/2022 3:00:00 a.m.;10;69
OCUPACIÓN UCI;17/10/2022 6:00:00 a.m.;10;69
OCUPACIÓN UCI;18/10/2022 3:00:00 a.m.;12;67
OCUPACIÓN UCI;18/10/2022 6:00:00 a.m.;12;67
OCUPACIÓN UCI;19/10/2022 3:00:00 a.m.;19;65
OCUPACIÓN UCI;19/10/2022 6:00:00 a.m.;19;65
OCUPACIÓN UCI;20/10/2022 3:00:00 a.m.;11;75
OCUPACIÓN UCI;20/10/2022 6:00:00 a.m.;12;74
OCUPACIÓN UCI;21/10/2022 3:00:00 a.m.;13;72
OCUPACIÓN UCI;21/10/2022 6:00:00 a.m.;13;72
OCUPACIÓN UCI;22/10/2022 3:00:00 a.m.;14;71
OCUPACIÓN UCI;23/10/2022 3:00:00 a.m.;10;75
OCUPACIÓN UCI;23/10/2022 6:00:00 a.m.;10;75
OCUPACIÓN UCI;24/10/2022 3:00:00 a.m.;7;78
OCUPACIÓN UCI;24/10/2022 6:00:00 a.m.;7;78
OCUPACIÓN UCI;25/10/2022 3:00:00 a.m.;7;78
OCUPACIÓN UCI;25/10/2022 6:00:00 a.m.;6;79
OCUPACIÓN UCI;26/10/2022 3:00:00 a.m.;12;72
OCUPACIÓN UCI;26/10/2022 6:00:00 a.m.;11;73
OCUPACIÓN UCI;27/10/2022 3:00:00 a.m.;8;76
OCUPACIÓN UCI;27/10/2022 6:00:00 a.m.;8;76
OCUPACIÓN UCI;28/10/2022 3:00:00 a.m.;10;74
OCUPACIÓN UCI;28/10/2022 6:00:00 a.m.;10;74
OCUPACIÓN UCI;29/10/2022 6:00:00 a.m.;14;70
OCUPACIÓN UCI;2/11/2022 3:00:00 a.m.;6;77
OCUPACIÓN UCI;2/11/2022 6:00:00 a.m.;6;77
OCUPACIÓN UCI;3/11/2022 3:00:00 a.m.;9;75
OCUPACIÓN UCI;3/11/2022 6:00:00 a.m.;6;78
OCUPACIÓN UCI;4/11/2022 3:00:00 a.m.;7;77
OCUPACIÓN UCI;4/11/2022 6:00:00 a.m.;7;77
OCUPACIÓN UCI;5/11/2022 3:00:00 a.m.;10;74
OCUPACIÓN UCI;5/11/2022 6:00:00 a.m.;9;75
OCUPACIÓN UCI;6/11/2022 3:00:00 a.m.;13;70
OCUPACIÓN UCI;6/11/2022 6:00:00 a.m.;13;70
OCUPACIÓN UCI;7/11/2022 3:00:00 a.m.;11;72
OCUPACIÓN UCI;7/11/2022 6:00:00 a.m.;11;72
OCUPACIÓN UCI;8/11/2022 3:00:00 a.m.;11;66
OCUPACIÓN UCI;8/11/2022 6:00:00 a.m.;11;66
OCUPACIÓN UCI;9/11/2022 3:00:00 a.m.;5;74
OCUPACIÓN UCI;9/11/2022 6:00:00 a.m.;4;75
OCUPACIÓN UCI;10/11/2022 3:00:00 a.m.;7;72
OCUPACIÓN UCI;10/11/2022 6:00:00 a.m.;5;74
OCUPACIÓN UCI;11/11/2022 3:00:00 a.m.;8;71
OCUPACIÓN UCI;11/11/2022 6:00:00 a.m.;6;73
OCUPACIÓN UCI;12/11/2022 3:00:00 a.m.;8;71
OCUPACIÓN UCI;12/11/2022 6:00:00 a.m.;7;72
OCUPACIÓN UCI;13/11/2022 3:00:00 a.m.;1;78
OCUPACIÓN UCI;13/11/2022 6:00:00 a.m.;1;78
OCUPACIÓN UCI;14/11/2022 3:00:00 a.m.;9;70
OCUPACIÓN UCI;14/11/2022 6:00:00 a.m.;7;72
OCUPACIÓN UCI;15/11/2022 3:00:00 a.m.;6;73
OCUPACIÓN UCI;15/11/2022 6:00:00 a.m.;6;73
OCUPACIÓN UCI;16/11/2022 3:00:00 a.m.;9;70
OCUPACIÓN UCI;16/11/2022 6:00:00 a.m.;9;70
OCUPACIÓN UCI;17/11/2022 3:00:00 a.m.;6;73
OCUPACIÓN UCI;17/11/2022 6:00:00 a.m.;5;74
OCUPACIÓN UCI;18/11/2022 3:00:00 a.m.;8;71
OCUPACIÓN UCI;18/11/2022 6:00:00 a.m.;9;70
OCUPACIÓN UCI;19/11/2022 3:00:00 a.m.;15;64
OCUPACIÓN UCI;19/11/2022 6:00:00 a.m.;14;65
OCUPACIÓN UCI;20/11/2022 3:00:00 a.m.;11;68
OCUPACIÓN UCI;20/11/2022 6:00:00 a.m.;11;68
OCUPACIÓN UCI;21/11/2022 3:00:00 a.m.;9;70
OCUPACIÓN UCI;21/11/2022 6:00:00 a.m.;8;71
OCUPACIÓN UCI;22/11/2022 3:00:00 a.m.;4;75
OCUPACIÓN UCI;22/11/2022 6:00:00 a.m.;4;75
OCUPACIÓN UCI;23/11/2022 3:00:00 a.m.;5;74
OCUPACIÓN UCI;23/11/2022 6:00:00 a.m.;5;74
OCUPACIÓN UCI;24/11/2022 3:00:00 a.m.;3;78
OCUPACIÓN UCI;24/11/2022 6:00:00 a.m.;3;78
OCUPACIÓN UCI;25/11/2022 3:00:00 a.m.;7;73
OCUPACIÓN UCI;26/11/2022 3:00:00 a.m.;15;65
OCUPACIÓN UCI;26/11/2022 6:00:00 a.m.;15;65
OCUPACIÓN UCI;27/11/2022 3:00:00 a.m.;15;65
OCUPACIÓN UCI;27/11/2022 6:00:00 a.m.;15;65
OCUPACIÓN UCI;28/11/2022 3:00:00 a.m.;15;65
OCUPACIÓN UCI;28/11/2022 6:00:00 a.m.;14;66
OCUPACIÓN UCI;29/11/2022 3:00:00 a.m.;11;74
OCUPACIÓN UCI;29/11/2022 6:00:00 a.m.;11;74
OCUPACIÓN UCI;30/11/2022 3:00:00 a.m.;12;73
OCUPACIÓN UCI;30/11/2022 6:00:00 a.m.;11;74
OCUPACIÓN UCI;1/12/2022 3:00:00 a.m.;14;72
OCUPACIÓN UCI;1/12/2022 6:00:00 a.m.;13;73
OCUPACIÓN UCI;2/12/2022 3:00:00 a.m.;26;60
OCUPACIÓN UCI;2/12/2022 6:00:00 a.m.;25;61
OCUPACIÓN UCI;3/12/2022 3:00:00 a.m.;23;63
OCUPACIÓN UCI;3/12/2022 6:00:00 a.m.;24;62
OCUPACIÓN UCI;4/12/2022 3:00:00 a.m.;22;64
OCUPACIÓN UCI;4/12/2022 6:00:00 a.m.;21;65
OCUPACIÓN UCI;5/12/2022 3:00:00 a.m.;16;70
OCUPACIÓN UCI;5/12/2022 6:00:00 a.m.;16;70
OCUPACIÓN UCI;6/12/2022 3:00:00 a.m.;10;76
OCUPACIÓN UCI;6/12/2022 6:00:00 a.m.;10;76
OCUPACIÓN UCI;7/12/2022 3:00:00 a.m.;8;76
OCUPACIÓN UCI;7/12/2022 6:00:00 a.m.;8;76
OCUPACIÓN UCI;8/12/2022 3:00:00 a.m.;10;74
OCUPACIÓN UCI;8/12/2022 6:00:00 a.m.;10;74
OCUPACIÓN UCI;9/12/2022 3:00:00 a.m.;11;73
OCUPACIÓN UCI;9/12/2022 6:00:00 a.m.;10;74
OCUPACIÓN UCI;10/12/2022 3:00:00 a.m.;13;71
OCUPACIÓN UCI;10/12/2022 6:00:00 a.m.;12;72
OCUPACIÓN UCI;11/12/2022 3:00:00 a.m.;11;73
OCUPACIÓN UCI;11/12/2022 6:00:00 a.m.;10;74
OCUPACIÓN UCI;12/12/2022 3:00:00 a.m.;8;76
OCUPACIÓN UCI;12/12/2022 6:00:00 a.m.;8;76
OCUPACIÓN UCI;13/12/2022 3:00:00 a.m.;6;78
OCUPACIÓN UCI;13/12/2022 6:00:00 a.m.;6;78
OCUPACIÓN UCI;14/12/2022 3:00:00 a.m.;7;77
OCUPACIÓN UCI;14/12/2022 6:00:00 a.m.;7;77
OCUPACIÓN UCI;15/12/2022 3:00:00 a.m.;10;74
OCUPACIÓN UCI;15/12/2022 6:00:00 a.m.;10;74
OCUPACIÓN UCI;16/12/2022 3:00:00 a.m.;16;68
OCUPACIÓN UCI;16/12/2022 6:00:00 a.m.;16;68
OCUPACIÓN UCI;17/12/2022 3:00:00 a.m.;23;61
OCUPACIÓN UCI;17/12/2022 6:00:00 a.m.;22;62
OCUPACIÓN UCI;18/12/2022 3:00:00 a.m.;19;65
OCUPACIÓN UCI;18/12/2022 6:00:00 a.m.;19;65
OCUPACIÓN UCI;19/12/2022 3:00:00 a.m.;21;63
OCUPACIÓN UCI;19/12/2022 6:00:00 a.m.;21;63
OCUPACIÓN UCI;20/12/2022 3:00:00 a.m.;20;64
OCUPACIÓN UCI;20/12/2022 6:00:00 a.m.;20;64
OCUPACIÓN UCI;21/12/2022 3:00:00 a.m.;14;69
OCUPACIÓN UCI;21/12/2022 6:00:00 a.m.;13;70
OCUPACIÓN UCI;22/12/2022 3:00:00 a.m.;19;64
OCUPACIÓN UCI;22/12/2022 6:00:00 a.m.;19;64
OCUPACIÓN UCI;23/12/2022 3:00:00 a.m.;24;59
OCUPACIÓN UCI;23/12/2022 6:00:00 a.m.;23;60
OCUPACIÓN UCI;24/12/2022 3:00:00 a.m.;34;49
OCUPACIÓN UCI;24/12/2022 6:00:00 a.m.;32;51
OCUPACIÓN UCI;25/12/2022 3:00:00 a.m.;27;56
OCUPACIÓN UCI;25/12/2022 6:00:00 a.m.;27;56
OCUPACIÓN UCI;26/12/2022 3:00:00 a.m.;30;53
OCUPACIÓN UCI;26/12/2022 6:00:00 a.m.;29;54
OCUPACIÓN UCI;27/12/2022 3:00:00 a.m.;27;56
OCUPACIÓN UCI;27/12/2022 6:00:00 a.m.;27;56
OCUPACIÓN UCI;28/12/2022 3:00:00 a.m.;25;58
OCUPACIÓN UCI;28/12/2022 6:00:00 a.m.;24;59
OCUPACIÓN UCI;29/12/2022 3:00:00 a.m.;21;62
OCUPACIÓN UCI;29/12/2022 6:00:00 a.m.;21;62
OCUPACIÓN UCI;30/12/2022 3:00:00 a.m.;25;58
OCUPACIÓN UCI;30/12/2022 6:00:00 a.m.;25;58
OCUPACIÓN UCI;31/12/2022 3:00:00 a.m.;28;55
OCUPACIÓN UCI;31/12/2022 6:00:00 a.m.;28;55
OCUPACIÓN UCI;1/01/2023 3:00:00 a.m.;29;54
OCUPACIÓN UCI;1/01/2023 6:00:00 a.m.;27;56
OCUPACIÓN UCI;2/01/2023 3:00:00 a.m.;32;51
OCUPACIÓN UCI;2/01/2023 6:00:00 a.m.;31;52
OCUPACIÓN UCI;3/01/2023 3:00:00 a.m.;23;60
OCUPACIÓN UCI;3/01/2023 6:00:00 a.m.;23;60
OCUPACIÓN UCI;4/01/2023 3:00:00 a.m.;26;57
OCUPACIÓN UCI;4/01/2023 6:00:00 a.m.;26;57
OCUPACIÓN UCI;5/01/2023 3:00:00 a.m.;27;56
OCUPACIÓN UCI;5/01/2023 6:00:00 a.m.;27;56
OCUPACIÓN UCI;6/01/2023 3:00:00 a.m.;29;54
OCUPACIÓN UCI;6/01/2023 6:00:00 a.m.;28;55
OCUPACIÓN UCI;7/01/2023 3:00:00 a.m.;23;60
OCUPACIÓN UCI;7/01/2023 6:00:00 a.m.;23;60
OCUPACIÓN UCI;8/01/2023 3:00:00 a.m.;23;60
OCUPACIÓN UCI;8/01/2023 6:00:00 a.m.;22;61
OCUPACIÓN UCI;9/01/2023 3:00:00 a.m.;20;63
OCUPACIÓN UCI;9/01/2023 6:00:00 a.m.;20;63
OCUPACIÓN UCI;10/01/2023 3:00:00 a.m.;24;59
OCUPACIÓN UCI;10/01/2023 6:00:00 a.m.;24;59
OCUPACIÓN UCI;11/01/2023 3:00:00 a.m.;19;64
OCUPACIÓN UCI;11/01/2023 6:00:00 a.m.;15;68
OCUPACIÓN UCI;12/01/2023 3:00:00 a.m.;8;75
OCUPACIÓN UCI;13/01/2023 3:00:00 a.m.;12;71
OCUPACIÓN UCI;14/01/2023 3:00:00 a.m.;10;73
OCUPACIÓN UCI;15/01/2023 3:00:00 a.m.;9;74
OCUPACIÓN UCI;16/01/2023 3:00:00 a.m.;10;73
OCUPACIÓN UCI;16/01/2023 6:00:00 a.m.;10;73
OCUPACIÓN UCI;17/01/2023 3:00:00 a.m.;8;75
OCUPACIÓN UCI;17/01/2023 6:00:00 a.m.;6;77
OCUPACIÓN UCI;18/01/2023 3:00:00 a.m.;8;75
OCUPACIÓN UCI;18/01/2023 6:00:00 a.m.;7;76
OCUPACIÓN UCI;19/01/2023 3:00:00 a.m.;3;80
OCUPACIÓN UCI;19/01/2023 6:00:00 a.m.;3;80
OCUPACIÓN UCI;20/01/2023 3:00:00 a.m.;5;78
OCUPACIÓN UCI;22/01/2023 3:00:00 a.m.;15;69
OCUPACIÓN UCI;22/01/2023 6:00:00 a.m.;15;69
OCUPACIÓN UCI;23/01/2023 3:00:00 a.m.;8;76
OCUPACIÓN UCI;24/01/2023 3:00:00 a.m.;7;76
OCUPACIÓN UCI;24/01/2023 6:00:00 a.m.;7;76
OCUPACIÓN UCI;25/01/2023 3:00:00 a.m.;12;71
OCUPACIÓN UCI;25/01/2023 6:00:00 a.m.;11;72
OCUPACIÓN UCI;26/01/2023 3:00:00 a.m.;6;77
OCUPACIÓN UCI;27/01/2023 3:00:00 a.m.;13;69
OCUPACIÓN UCI;28/01/2023 3:00:00 a.m.;10;72
OCUPACIÓN UCI;29/01/2023 3:00:00 a.m.;9;71
OCUPACIÓN UCI;29/01/2023 6:00:00 a.m.;9;72
OCUPACIÓN UCI;30/01/2023 3:00:00 a.m.;11;71
OCUPACIÓN UCI;31/01/2023 3:00:00 a.m.;5;78
OCUPACIÓN UCI;31/01/2023 6:00:00 a.m.;5;78
OCUPACIÓN UCI;1/02/2023 3:00:00 a.m.;10;72
OCUPACIÓN UCI;2/02/2023 3:00:00 a.m.;7;76
OCUPACIÓN UCI;3/02/2023 3:00:00 a.m.;14;69
OCUPACIÓN UCI;3/02/2023 6:00:00 a.m.;13;70
OCUPACIÓN UCI;4/02/2023 3:00:00 a.m.;13;70
OCUPACIÓN UCI;4/02/2023 6:00:00 a.m.;13;70
OCUPACIÓN UCI;5/02/2023 3:00:00 a.m.;14;69
OCUPACIÓN UCI;5/02/2023 6:00:00 a.m.;13;70
OCUPACIÓN UCI;6/02/2023 3:00:00 a.m.;13;70
OCUPACIÓN UCI;6/02/2023 6:00:00 a.m.;12;71
OCUPACIÓN UCI;7/02/2023 3:00:00 a.m.;7;76
OCUPACIÓN UCI;8/02/2023 3:00:00 a.m.;7;76
OCUPACIÓN UCI;9/02/2023 3:00:00 a.m.;12;71
OCUPACIÓN UCI;9/02/2023 6:00:00 a.m.;12;71
OCUPACIÓN UCI;10/02/2023 3:00:00 a.m.;9;74
OCUPACIÓN UCI;10/02/2023 6:00:00 a.m.;9;74
OCUPACIÓN UCI;11/02/2023 3:00:00 a.m.;13;67
OCUPACIÓN UCI;11/02/2023 6:00:00 a.m.;13;67
OCUPACIÓN UCI;12/02/2023 3:00:00 a.m.;10;70
OCUPACIÓN UCI;12/02/2023 6:00:00 a.m.;9;71
OCUPACIÓN UCI;13/02/2023 3:00:00 a.m.;17;64
OCUPACIÓN UCI;13/02/2023 6:00:00 a.m.;17;63
OCUPACIÓN UCI;14/02/2023 3:00:00 a.m.;18;63
OCUPACIÓN UCI;15/02/2023 3:00:00 a.m.;12;67
OCUPACIÓN UCI;16/02/2023 3:00:00 a.m.;2;78
OCUPACIÓN UCI;16/02/2023 6:00:00 a.m.;2;78
OCUPACIÓN UCI;17/02/2023 3:00:00 a.m.;12;70
OCUPACIÓN UCI;17/02/2023 6:00:00 a.m.;12;70
OCUPACIÓN UCI;18/02/2023 3:00:00 a.m.;14;68
OCUPACIÓN UCI;18/02/2023 6:00:00 a.m.;14;68
OCUPACIÓN UCI;19/02/2023 3:00:00 a.m.;18;64
OCUPACIÓN UCI;19/02/2023 6:00:00 a.m.;18;64
OCUPACIÓN UCI;20/02/2023 3:00:00 a.m.;20;63
OCUPACIÓN UCI;20/02/2023 6:00:00 a.m.;20;63
OCUPACIÓN UCI;21/02/2023 3:00:00 a.m.;13;69
OCUPACIÓN UCI;21/02/2023 6:00:00 a.m.;12;70
OCUPACIÓN UCI;22/02/2023 3:00:00 a.m.;10;72
OCUPACIÓN UCI;22/02/2023 6:00:00 a.m.;10;72
OCUPACIÓN UCI;23/02/2023 3:00:00 a.m.;14;69
OCUPACIÓN UCI;24/02/2023 3:00:00 a.m.;9;74
OCUPACIÓN UCI;24/02/2023 6:00:00 a.m.;9;74
OCUPACIÓN UCI;25/02/2023 3:00:00 a.m.;20;63
OCUPACIÓN UCI;25/02/2023 6:00:00 a.m.;20;63
OCUPACIÓN UCI;26/02/2023 3:00:00 a.m.;20;63
OCUPACIÓN UCI;26/02/2023 6:00:00 a.m.;20;63
OCUPACIÓN UCI;27/02/2023 3:00:00 a.m.;20;63
OCUPACIÓN UCI;27/02/2023 6:00:00 a.m.;20;63
OCUPACIÓN UCI;28/02/2023 3:00:00 a.m.;10;73
OCUPACIÓN UCI;1/03/2023 3:00:00 a.m.;13;70
OCUPACIÓN UCI;1/03/2023 6:00:00 a.m.;13;70
OCUPACIÓN UCI;2/03/2023 3:00:00 a.m.;7;76
OCUPACIÓN UCI;2/03/2023 6:00:00 a.m.;6;77
OCUPACIÓN UCI;3/03/2023 3:00:00 a.m.;9;74
OCUPACIÓN UCI;4/03/2023 3:00:00 a.m.;13;70
OCUPACIÓN UCI;5/03/2023 3:00:00 a.m.;13;70
OCUPACIÓN UCI;6/03/2023 3:00:00 a.m.;7;76
OCUPACIÓN UCI;6/03/2023 6:00:00 a.m.;6;77
OCUPACIÓN UCI;7/03/2023 3:00:00 a.m.;6;77
OCUPACIÓN UCI;7/03/2023 6:00:00 a.m.;6;77
OCUPACIÓN UCI;8/03/2023 3:00:00 a.m.;8;75
OCUPACIÓN UCI;8/03/2023 6:00:00 a.m.;8;75
OCUPACIÓN UCI;9/03/2023 3:00:00 a.m.;13;70
OCUPACIÓN UCI;9/03/2023 6:00:00 a.m.;13;70
OCUPACIÓN UCI;10/03/2023 3:00:00 a.m.;11;72
OCUPACIÓN UCI;10/03/2023 6:00:00 a.m.;11;72
OCUPACIÓN UCI;11/03/2023 3:00:00 a.m.;10;73
OCUPACIÓN UCI;11/03/2023 6:00:00 a.m.;10;73
OCUPACIÓN UCI;12/03/2023 3:00:00 a.m.;6;77
OCUPACIÓN UCI;12/03/2023 6:00:00 a.m.;5;78
OCUPACIÓN UCI;13/03/2023 3:00:00 a.m.;7;76
OCUPACIÓN UCI;13/03/2023 6:00:00 a.m.;6;76
OCUPACIÓN UCI;14/03/2023 3:00:00 a.m.;7;75
OCUPACIÓN UCI;15/03/2023 3:00:00 a.m.;8;74
OCUPACIÓN UCI;15/03/2023 6:00:00 a.m.;8;74
OCUPACIÓN UCI;16/03/2023 3:00:00 a.m.;8;74
OCUPACIÓN UCI;16/03/2023 6:00:00 a.m.;8;74
OCUPACIÓN UCI;17/03/2023 3:00:00 a.m.;9;73
OCUPACIÓN UCI;17/03/2023 6:00:00 a.m.;9;73
OCUPACIÓN UCI;18/03/2023 3:00:00 a.m.;16;66
OCUPACIÓN UCI;19/03/2023 3:00:00 a.m.;18;64
OCUPACIÓN UCI;19/03/2023 6:00:00 a.m.;16;66
OCUPACIÓN UCI;20/03/2023 3:00:00 a.m.;14;68
OCUPACIÓN UCI;20/03/2023 6:00:00 a.m.;13;69
OCUPACIÓN UCI;21/03/2023 3:00:00 a.m.;7;75
OCUPACIÓN UCI;21/03/2023 6:00:00 a.m.;7;75
OCUPACIÓN UCI;22/03/2023 3:00:00 a.m.;12;70
OCUPACIÓN UCI;22/03/2023 6:00:00 a.m.;12;70
OCUPACIÓN UCI;23/03/2023 3:00:00 a.m.;13;69
OCUPACIÓN UCI;23/03/2023 6:00:00 a.m.;13;69
OCUPACIÓN UCI;24/03/2023 3:00:00 a.m.;18;69
OCUPACIÓN UCI;24/03/2023 6:00:00 a.m.;15;72
OCUPACIÓN UCI;25/03/2023 3:00:00 a.m.;14;73
OCUPACIÓN UCI;26/03/2023 3:00:00 a.m.;13;73
OCUPACIÓN UCI;26/03/2023 6:00:00 a.m.;13;73
OCUPACIÓN UCI;27/03/2023 3:00:00 a.m.;11;75
OCUPACIÓN UCI;27/03/2023 6:00:00 a.m.;10;76
OCUPACIÓN UCI;28/03/2023 3:00:00 a.m.;4;83
OCUPACIÓN UCI;29/03/2023 3:00:00 a.m.;13;74
OCUPACIÓN UCI;29/03/2023 6:00:00 a.m.;10;77
OCUPACIÓN UCI;30/03/2023 3:00:00 a.m.;7;80
OCUPACIÓN UCI;31/03/2023 3:00:00 a.m.;9;78
OCUPACIÓN UCI;31/03/2023 6:00:00 a.m.;9;78
OCUPACIÓN UCI;1/04/2023 3:00:00 a.m.;16;71
OCUPACIÓN UCI;3/04/2023 3:00:00 a.m.;8;78
OCUPACIÓN UCI;3/04/2023 6:00:00 a.m.;7;79
OCUPACIÓN UCI;4/04/2023 3:00:00 a.m.;10;77
OCUPACIÓN UCI;5/04/2023 3:00:00 a.m.;17;70
OCUPACIÓN UCI;6/04/2023 3:00:00 a.m.;20;67
OCUPACIÓN UCI;7/04/2023 3:00:00 a.m.;16;71
OCUPACIÓN UCI;7/04/2023 6:00:00 a.m.;14;73
OCUPACIÓN UCI;8/04/2023 3:00:00 a.m.;16;71
OCUPACIÓN UCI;9/04/2023 3:00:00 a.m.;13;74
OCUPACIÓN UCI;9/04/2023 6:00:00 a.m.;13;74
OCUPACIÓN UCI;10/04/2023 3:00:00 a.m.;12;76
OCUPACIÓN UCI;10/04/2023 6:00:00 a.m.;12;76
OCUPACIÓN UCI;11/04/2023 3:00:00 a.m.;5;83
OCUPACIÓN UCI;12/04/2023 3:00:00 a.m.;15;75
OCUPACIÓN UCI;13/04/2023 3:00:00 a.m.;10;80
OCUPACIÓN UCI;13/04/2023 6:00:00 a.m.;8;82
OCUPACIÓN UCI;14/04/2023 3:00:00 a.m.;15;75
OCUPACIÓN UCI;14/04/2023 6:00:00 a.m.;15;75
OCUPACIÓN UCI;15/04/2023 3:00:00 a.m.;14;76
OCUPACIÓN UCI;15/04/2023 6:00:00 a.m.;13;77
OCUPACIÓN UCI;16/04/2023 3:00:00 a.m.;15;75
OCUPACIÓN UCI;18/04/2023 3:00:00 a.m.;2;86
OCUPACIÓN UCI;19/04/2023 3:00:00 a.m.;10;82
